130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
130.0	130.0	0.0
